"dates","Country","LogOR_30dayrolling"
2008-10-23,"IT",-1.51606577302645
2008-10-24,"IT",-1.51816717513626
2008-10-27,"IT",-1.54920980387619
2008-10-28,"IT",-1.5416437355592
2008-10-29,"IT",-1.42973435127405
2008-10-30,"IT",-1.40797395929113
2008-10-31,"IT",-1.35467716051629
2008-11-03,"IT",-1.28492902923712
2008-11-04,"IT",-1.25416202742004
2008-11-05,"IT",-1.22769159381546
2008-11-06,"IT",-1.19641083735965
2008-11-07,"IT",-1.14955768671934
2008-11-10,"IT",-1.09341437669407
2008-11-11,"IT",-1.05112402049355
2008-11-12,"IT",-0.969782734179809
2008-11-13,"IT",-0.893246118673813
2008-11-14,"IT",-0.85307948016122
2008-11-17,"IT",-0.817002304272965
2008-11-18,"IT",-0.809566382755113
2008-11-19,"IT",-0.795449926671322
2008-11-20,"IT",-0.769089408714141
2008-11-21,"IT",-0.714795843143607
2008-11-24,"IT",-0.777959946700907
2008-11-25,"IT",-0.740471080219056
2008-11-26,"IT",-0.696365264733995
2008-11-27,"IT",-0.652667249216311
2008-11-28,"IT",-0.644872221547498
2008-12-01,"IT",-0.691383660044673
2008-12-02,"IT",-0.705539799881127
2008-12-03,"IT",-0.726937444530533
2008-12-04,"IT",-0.721382675337876
2008-12-05,"IT",-0.812576910024523
2008-12-08,"IT",-0.956508592277039
2008-12-09,"IT",-0.954024163786514
2008-12-10,"IT",-0.939649513361415
2008-12-11,"IT",-0.96519315648516
2008-12-12,"IT",-0.972553757649488
2008-12-15,"IT",-0.994252680786467
2008-12-16,"IT",-1.01213124676548
2008-12-17,"IT",-0.990196925122689
2008-12-18,"IT",-0.985963653520695
2008-12-19,"IT",-0.986140503461391
2008-12-22,"IT",-0.968612111979123
2008-12-23,"IT",-0.932479961419221
2008-12-24,"IT",-0.939550092665682
2008-12-29,"IT",-0.991033099608817
2008-12-30,"IT",-1.04922103049915
2008-12-31,"IT",-1.05039343326491
2009-01-02,"IT",-1.11923538953127
2009-01-05,"IT",-1.1770361650531
2009-01-06,"IT",-1.24587396415601
2009-01-07,"IT",-1.37509427799247
2009-01-08,"IT",-1.46222197150881
2009-01-09,"IT",-1.4613754855031
2009-01-12,"IT",-1.54236967033929
2009-01-13,"IT",-1.62178606821512
2009-01-14,"IT",-1.71251490049966
2009-01-15,"IT",-1.76857018798083
2009-01-16,"IT",-1.75928686648805
2009-01-19,"IT",-1.80507233123796
2009-01-20,"IT",-1.91197744620423
2009-01-21,"IT",-1.97780133988499
2009-01-22,"IT",-2.01130871001842
2009-01-23,"IT",-1.92536300556141
2009-01-26,"IT",-1.96357741247781
2009-01-27,"IT",-2.03427839671117
2009-01-28,"IT",-2.09871778851337
2009-01-29,"IT",-2.14241231278803
2009-01-30,"IT",-2.22091910096943
2009-02-02,"IT",-2.31867544585339
2009-02-03,"IT",-2.4139629464132
2009-02-04,"IT",-2.52873543091065
2009-02-05,"IT",-2.60817713821007
2009-02-06,"IT",-2.68514233323548
2009-02-09,"IT",-2.82059106379794
2009-02-10,"IT",-2.88845685200688
2009-02-11,"IT",-2.87898117900482
2009-02-12,"IT",-2.89461202123474
2009-02-13,"IT",-2.95909271410277
2009-02-16,"IT",-2.96998791695675
2009-02-17,"IT",-2.96164915232449
2009-02-18,"IT",-2.93692919077544
2009-02-19,"IT",-2.91141772678135
2009-02-20,"IT",-2.95190705533582
2009-02-23,"IT",-2.94076568371654
2009-02-24,"IT",-2.96642032697514
2009-02-25,"IT",-2.96899908704664
2009-02-26,"IT",-2.9951615754549
2009-02-27,"IT",-3.02508325115692
2009-03-02,"IT",-3.12092531343961
2009-03-03,"IT",-3.16413743216668
2009-03-04,"IT",-3.13858311170781
2009-03-05,"IT",-3.16353463859367
2009-03-06,"IT",-3.18079803749481
2009-03-09,"IT",-3.19630143639612
2009-03-10,"IT",-3.19139280458938
2009-03-11,"IT",-3.21302270332203
2009-03-12,"IT",-3.20631636849483
2009-03-13,"IT",-3.23793507487264
2009-03-16,"IT",-3.23467491846564
2009-03-17,"IT",-3.22157827002567
2009-03-18,"IT",-3.20173523626599
2009-03-19,"IT",-3.16828309580033
2009-03-20,"IT",-3.12613238945551
2009-03-23,"IT",-3.14575390090591
2009-03-24,"IT",-3.13649641036952
2009-03-25,"IT",-3.15629758242723
2009-03-26,"IT",-3.21752288555637
2009-03-27,"IT",-3.21052742017969
2009-03-30,"IT",-3.23589792804167
2009-03-31,"IT",-3.26027348982058
2009-04-01,"IT",-3.3043217463854
2009-04-02,"IT",-3.31104574103169
2009-04-03,"IT",-3.30450321727952
2009-04-06,"IT",-3.34815899381016
2009-04-07,"IT",-3.33970549513723
2009-04-08,"IT",-3.27689059967474
2009-04-09,"IT",-3.28090291255343
2009-04-14,"IT",-3.29688533378913
2009-04-15,"IT",-3.31894338664825
2009-04-16,"IT",-3.26451135018202
2009-04-17,"IT",-3.28988744815334
2009-04-20,"IT",-3.28030986057287
2009-04-21,"IT",-3.24006200441732
2009-04-22,"IT",-3.22450275793912
2009-04-23,"IT",-3.27361121749493
2009-04-24,"IT",-3.307662069389
2009-04-27,"IT",-3.32419679507131
2009-04-28,"IT",-3.34635305604779
2009-04-29,"IT",-3.40043213632628
2009-04-30,"IT",-3.41684052846788
2009-05-04,"IT",-3.44644792559335
2009-05-05,"IT",-3.48395457481012
2009-05-06,"IT",-3.50890887317925
2009-05-07,"IT",-3.51968006252119
2009-05-08,"IT",-3.50532866914598
2009-05-11,"IT",-3.4863430739103
2009-05-12,"IT",-3.44988788903869
2009-05-13,"IT",-3.44649548256053
2009-05-14,"IT",-3.4499891228689
2009-05-15,"IT",-3.38547445757139
2009-05-18,"IT",-3.35750113582832
2009-05-19,"IT",-3.31348447087331
2009-05-20,"IT",-3.29781409098742
2009-05-21,"IT",-3.26429600567278
2009-05-22,"IT",-3.16882742769816
2009-05-25,"IT",-3.08175558008378
2009-05-26,"IT",-3.10230957763298
2009-05-27,"IT",-3.09882129188655
2009-05-28,"IT",-3.03192538471231
2009-05-29,"IT",-3.03358422053518
2009-06-01,"IT",-3.05194960074765
2009-06-02,"IT",-3.00359015246801
2009-06-03,"IT",-3.03174380259392
2009-06-04,"IT",-3.05976866046803
2009-06-05,"IT",-3.05529972382317
2009-06-08,"IT",-3.05917322978209
2009-06-09,"IT",-3.07008934110295
2009-06-10,"IT",-3.03152330695916
2009-06-11,"IT",-3.00642804770795
2009-06-12,"IT",-2.92528634114685
2009-06-15,"IT",-2.89174163303386
2009-06-16,"IT",-2.88791403867641
2009-06-17,"IT",-2.8739056413037
2009-06-18,"IT",-2.88634925022211
2009-06-19,"IT",-2.91472637047708
2009-06-22,"IT",-2.92523347015513
2009-06-23,"IT",-2.88653362852672
2009-06-24,"IT",-2.84864898213681
2009-06-25,"IT",-2.82896614433657
2009-06-26,"IT",-2.80537895293485
2009-06-29,"IT",-2.82170927480899
2009-06-30,"IT",-2.83827129461777
2009-07-01,"IT",-2.86891175998353
2009-07-02,"IT",-2.91657323553348
2009-07-03,"IT",-2.95133106715112
2009-07-06,"IT",-3.01261223456896
2009-07-07,"IT",-3.09987248128811
2009-07-08,"IT",-3.11033900321651
2009-07-09,"IT",-3.11057062154157
2009-07-10,"IT",-3.15093476942443
2009-07-13,"IT",-3.12726123965187
2009-07-14,"IT",-3.12058992421738
2009-07-15,"IT",-3.13094666823607
2009-07-16,"IT",-3.11891584452486
2009-07-17,"IT",-3.09897675869265
2009-07-20,"IT",-3.09844936957995
2009-07-21,"IT",-3.04171640149901
2009-07-22,"IT",-3.01807999927897
2009-07-23,"IT",-3.00801731356341
2009-07-24,"IT",-2.99117201277263
2009-07-27,"IT",-2.9979512840133
2009-07-28,"IT",-3.00501596375629
2009-07-29,"IT",-2.98179544499493
2009-07-30,"IT",-2.97475256184032
2009-07-31,"IT",-2.96401047245588
2009-08-03,"IT",-2.96101580894209
2009-08-04,"IT",-2.977900552969
2009-08-05,"IT",-3.00741652370969
2009-08-06,"IT",-3.08124764649664
2009-08-07,"IT",-3.07637116076176
2009-08-10,"IT",-3.07490805305364
2009-08-11,"IT",-3.08358873467769
2009-08-12,"IT",-3.08683911409854
2009-08-13,"IT",-3.04062836612942
2009-08-14,"IT",-3.01916160649297
2009-08-17,"IT",-3.0103978496626
2009-08-18,"IT",-2.99300491775507
2009-08-19,"IT",-2.9761265989669
2009-08-20,"IT",-2.99145609071968
2009-08-21,"IT",-2.98321463298614
2009-08-24,"IT",-2.96861877004364
2009-08-25,"IT",-2.95339386974477
2009-08-26,"IT",-2.90966587849802
2009-08-27,"IT",-2.84553755800918
2009-08-28,"IT",-2.82303283738796
2009-08-31,"IT",-2.88084338385057
2009-09-01,"IT",-2.87616847457998
2009-09-02,"IT",-2.8893055407628
2009-09-03,"IT",-2.90152205584808
2009-09-04,"IT",-2.92935843994798
2009-09-07,"IT",-2.93324228318599
2009-09-08,"IT",-2.91092529308667
2009-09-09,"IT",-2.86013680480167
2009-09-10,"IT",-2.80854727714673
2009-09-11,"IT",-2.73411514783123
2009-09-14,"IT",-2.65907024556135
2009-09-15,"IT",-2.59232609305318
2009-09-16,"IT",-2.54306340501663
2009-09-17,"IT",-2.50267738821324
2009-09-18,"IT",-2.42516136234249
2009-09-21,"IT",-2.41494776748378
2009-09-22,"IT",-2.46333368728032
2009-09-23,"IT",-2.42270593944515
2009-09-24,"IT",-2.34321869561108
2009-09-25,"IT",-2.31318264243207
2009-09-28,"IT",-2.30618444445997
2009-09-29,"IT",-2.33017302205209
2009-09-30,"IT",-2.27824488129189
2009-10-01,"IT",-2.30590414280728
2009-10-02,"IT",-2.30809464459755
2009-10-05,"IT",-2.30225692410926
2009-10-06,"IT",-2.31562396219511
2009-10-07,"IT",-2.28740302482146
2009-10-08,"IT",-2.31550136847132
2009-10-09,"IT",-2.39468929171497
2009-10-12,"IT",-2.38222576497435
2009-10-13,"IT",-2.3095914746763
2009-10-14,"IT",-2.26252055885275
2009-10-15,"IT",-2.26225129293745
2009-10-16,"IT",-2.21173275729977
2009-10-19,"IT",-2.21558681995172
2009-10-20,"IT",-2.25002200240333
2009-10-21,"IT",-2.29246238623852
2009-10-22,"IT",-2.35633075255067
2009-10-23,"IT",-2.3977427911584
2009-10-26,"IT",-2.44467289403326
2009-10-27,"IT",-2.45445134127846
2009-10-28,"IT",-2.4910082945323
2009-10-29,"IT",-2.50811859974967
2009-10-30,"IT",-2.52684511077111
2009-11-02,"IT",-2.60270352027379
2009-11-03,"IT",-2.65648332559759
2009-11-04,"IT",-2.63515925309506
2009-11-05,"IT",-2.67456974562099
2009-11-06,"IT",-2.72367874570857
2009-11-09,"IT",-2.77778487161857
2009-11-10,"IT",-2.78910398986511
2009-11-11,"IT",-2.73926105906078
2009-11-12,"IT",-2.7533545250137
2009-11-13,"IT",-2.70633639388202
2009-11-16,"IT",-2.67017983390443
2009-11-17,"IT",-2.67800591267278
2009-11-18,"IT",-2.68090023982114
2009-11-19,"IT",-2.67984792981475
2009-11-20,"IT",-2.67574723188366
2009-11-23,"IT",-2.59551151919444
2009-11-24,"IT",-2.58501229953786
2009-11-25,"IT",-2.59479338609579
2009-11-26,"IT",-2.58821619146986
2009-11-27,"IT",-2.57246586806932
2009-11-30,"IT",-2.64105860966718
2009-12-01,"IT",-2.66476905397632
2009-12-02,"IT",-2.67609438607493
2009-12-03,"IT",-2.66909695576025
2009-12-04,"IT",-2.66936861535216
2009-12-07,"IT",-2.68117618987438
2009-12-08,"IT",-2.62430614515247
2009-12-09,"IT",-2.63373376917497
2009-12-10,"IT",-2.6516935622188
2009-12-11,"IT",-2.70085074085631
2009-12-14,"IT",-2.73625389997862
2009-12-15,"IT",-2.70040836129855
2009-12-16,"IT",-2.66856242030314
2009-12-17,"IT",-2.66769764805451
2009-12-18,"IT",-2.6748590392253
2009-12-21,"IT",-2.66301733241108
2009-12-22,"IT",-2.66479062455928
2009-12-23,"IT",-2.65715874257911
2009-12-24,"IT",-2.64984536189642
2009-12-28,"IT",-2.68229450237903
2009-12-29,"IT",-2.73028290399101
2009-12-30,"IT",-2.79991840659189
2009-12-31,"IT",-2.82987204642438
2010-01-04,"IT",-2.86693835134357
2010-01-05,"IT",-2.9135256555134
2010-01-06,"IT",-2.96182593103972
2010-01-07,"IT",-3.00189392319545
2010-01-08,"IT",-3.03642785176298
2010-01-11,"IT",-3.10029410044607
2010-01-12,"IT",-3.26134354987838
2010-01-13,"IT",-3.27651963245307
2010-01-14,"IT",-3.2638403773983
2010-01-15,"IT",-3.24137229653628
2010-01-18,"IT",-3.19954330527728
2010-01-19,"IT",-3.19066153994315
2010-01-20,"IT",-3.15128110349942
2010-01-21,"IT",-3.11175108434285
2010-01-22,"IT",-3.13218054385164
2010-01-25,"IT",-3.13711628099372
2010-01-26,"IT",-3.12190477154126
2010-01-27,"IT",-3.05401406686268
2010-01-28,"IT",-3.00391794170732
2010-01-29,"IT",-3.02594874727833
2010-02-01,"IT",-3.04237156972478
2010-02-02,"IT",-3.10510577737208
2010-02-03,"IT",-3.14455017697327
2010-02-04,"IT",-3.14803568983158
2010-02-05,"IT",-3.13957570303807
2010-02-08,"IT",-3.15668481118888
2010-02-09,"IT",-3.1538059839148
2010-02-10,"IT",-3.15719730873777
2010-02-11,"IT",-3.1205242464019
2010-02-12,"IT",-3.09118288288804
2010-02-15,"IT",-3.05578328919221
2010-02-16,"IT",-2.99414416070697
2010-02-17,"IT",-3.02741895110008
2010-02-18,"IT",-3.02397219909661
2010-02-19,"IT",-3.04563211321297
2010-02-22,"IT",-3.04455435483061
2010-02-23,"IT",-2.9853980500576
2010-02-24,"IT",-2.83284980400464
2010-02-25,"IT",-2.79817030067825
2010-02-26,"IT",-2.75482313252598
2010-03-01,"IT",-2.83437822550338
2010-03-02,"IT",-2.88913680725161
2010-03-03,"IT",-2.90390097472295
2010-03-04,"IT",-2.99549257345009
2010-03-05,"IT",-3.02591794807401
2010-03-08,"IT",-3.08041348934724
2010-03-09,"IT",-3.1260610919031
2010-03-10,"IT",-3.11723251424109
2010-03-11,"IT",-3.13541909746396
2010-03-12,"IT",-3.08226071571915
2010-03-15,"IT",-2.99244839854611
2010-03-16,"IT",-2.94996142643564
2010-03-17,"IT",-2.88408930031703
2010-03-18,"IT",-2.8073334635526
2010-03-19,"IT",-2.79818167954562
2010-03-22,"IT",-2.74361049023402
2010-03-23,"IT",-2.66905170904311
2010-03-24,"IT",-2.64827300129017
2010-03-25,"IT",-2.57974103504471
2010-03-26,"IT",-2.57898431289978
2010-03-29,"IT",-2.55556949866705
2010-03-30,"IT",-2.53047987184483
2010-03-31,"IT",-2.54633867310495
2010-04-01,"IT",-2.44649867415097
2010-04-06,"IT",-2.37206462355114
2010-04-07,"IT",-2.31710583864176
2010-04-08,"IT",-2.25024954102136
2010-04-09,"IT",-2.242192665135
2010-04-12,"IT",-2.23947509955797
2010-04-13,"IT",-2.24680384043229
2010-04-14,"IT",-2.22516652686499
2010-04-15,"IT",-2.08738760930908
2010-04-16,"IT",-2.02663020326098
2010-04-19,"IT",-1.99553656894522
2010-04-20,"IT",-1.93974263498403
2010-04-21,"IT",-1.94377436174501
2010-04-22,"IT",-1.90356387628796
2010-04-23,"IT",-1.87503911045563
2010-04-26,"IT",-1.83284692798187
2010-04-27,"IT",-1.82840481879174
2010-04-28,"IT",-1.83519245004189
2010-04-29,"IT",-1.84712498710285
2010-04-30,"IT",-1.84116853824948
2010-05-03,"IT",-1.86975443991901
2010-05-04,"IT",-1.90256910620039
2010-05-05,"IT",-1.90621984532654
2010-05-06,"IT",-1.97829614526164
2010-05-07,"IT",-1.98386880248033
2010-05-10,"IT",-2.05343584680821
2010-05-11,"IT",-2.08859377574227
2010-05-12,"IT",-2.06733269443699
2010-05-13,"IT",-2.0705002150141
2010-05-14,"IT",-2.08605952334069
2010-05-17,"IT",-2.02705576603019
2010-05-18,"IT",-2.03157770677177
2010-05-19,"IT",-2.04556933326345
2010-05-20,"IT",-2.02877467990832
2010-05-21,"IT",-2.01947347492231
2010-05-24,"IT",-1.99816074741107
2010-05-25,"IT",-1.96862548231935
2010-05-26,"IT",-1.94431325499725
2010-05-27,"IT",-1.9523301647641
2010-05-28,"IT",-1.95846956264782
2010-05-31,"IT",-1.92782399397679
2010-06-01,"IT",-1.91346227116892
2010-06-02,"IT",-1.91934940253101
2010-06-03,"IT",-1.91279949061251
2010-06-04,"IT",-1.95237100692608
2010-06-07,"IT",-1.92787737532941
2010-06-08,"IT",-1.97352220806518
2010-06-09,"IT",-1.9978500343238
2010-06-10,"IT",-2.03013523460422
2010-06-11,"IT",-2.04322219986653
2010-06-14,"IT",-2.04890888447141
2010-06-15,"IT",-2.00296828471953
2010-06-16,"IT",-2.02857084201974
2010-06-17,"IT",-2.05549165107462
2010-06-18,"IT",-1.99611499266873
2010-06-21,"IT",-2.01466860128799
2010-06-22,"IT",-1.97056230138099
2010-06-23,"IT",-1.93637322893218
2010-06-24,"IT",-1.92318280370399
2010-06-25,"IT",-1.90838362898488
2010-06-28,"IT",-1.90603218238026
2010-06-29,"IT",-1.92272248053553
2010-06-30,"IT",-1.92071945552637
2010-07-01,"IT",-1.95865589309338
2010-07-02,"IT",-2.01490037452682
2010-07-05,"IT",-2.09471057448427
2010-07-06,"IT",-2.13360176897969
2010-07-07,"IT",-2.1793985298818
2010-07-08,"IT",-2.2107739321978
2010-07-09,"IT",-2.24393956599979
2010-07-12,"IT",-2.32365272088057
2010-07-13,"IT",-2.35410826804971
2010-07-14,"IT",-2.35844977042915
2010-07-15,"IT",-2.28200729597552
2010-07-16,"IT",-2.18216529070422
2010-07-19,"IT",-2.15453068432327
2010-07-20,"IT",-2.14181138908043
2010-07-21,"IT",-2.10133716268512
2010-07-22,"IT",-2.03057577484342
2010-07-23,"IT",-2.02499327554026
2010-07-26,"IT",-2.00970909067309
2010-07-27,"IT",-2.04369323781109
2010-07-28,"IT",-2.0588026372668
2010-07-29,"IT",-2.06901683292429
2010-07-30,"IT",-2.05237625190855
2010-08-02,"IT",-2.12209638340567
2010-08-03,"IT",-2.10398149225908
2010-08-04,"IT",-2.11584105981095
2010-08-05,"IT",-2.20253374919947
2010-08-06,"IT",-2.25228689313086
2010-08-09,"IT",-2.22990365098038
2010-08-10,"IT",-2.28635317280946
2010-08-11,"IT",-2.30422915088794
2010-08-12,"IT",-2.32822281903295
2010-08-13,"IT",-2.30160126180606
2010-08-16,"IT",-2.2629253351258
2010-08-17,"IT",-2.20357166000526
2010-08-18,"IT",-2.20981585734401
2010-08-19,"IT",-2.2251348824255
2010-08-20,"IT",-2.22304679969858
2010-08-23,"IT",-2.2146433745412
2010-08-24,"IT",-2.18935791699966
2010-08-25,"IT",-2.24937201039401
2010-08-26,"IT",-2.35026397106077
2010-08-27,"IT",-2.43615448581726
2010-08-30,"IT",-2.54256199151972
2010-08-31,"IT",-2.54507446913763
2010-09-01,"IT",-2.52005272145222
2010-09-02,"IT",-2.56186814901527
2010-09-03,"IT",-2.5790657141867
2010-09-06,"IT",-2.62412825153353
2010-09-07,"IT",-2.62503018906623
2010-09-08,"IT",-2.54948619944476
2010-09-09,"IT",-2.49964109474214
2010-09-10,"IT",-2.44048528000444
2010-09-13,"IT",-2.41689813690194
2010-09-14,"IT",-2.36686551461021
2010-09-15,"IT",-2.35950987684571
2010-09-16,"IT",-2.31453763681125
2010-09-17,"IT",-2.24430888098409
2010-09-20,"IT",-2.25618532499444
2010-09-21,"IT",-2.2942348751537
2010-09-22,"IT",-2.20557668427192
2010-09-23,"IT",-2.16756963251078
2010-09-24,"IT",-2.16344801350998
2010-09-27,"IT",-2.14697629612322
2010-09-28,"IT",-2.14221588996866
2010-09-29,"IT",-2.15917735880215
2010-09-30,"IT",-2.07869239757073
2010-10-01,"IT",-2.01699550301461
2010-10-04,"IT",-1.96581563687873
2010-10-05,"IT",-1.9383795204075
2010-10-06,"IT",-1.93341757005039
2010-10-07,"IT",-1.87366999855421
2010-10-08,"IT",-1.76662886922803
2010-10-11,"IT",-1.6894843184272
2010-10-12,"IT",-1.6807363230681
2010-10-13,"IT",-1.63810205324834
2010-10-14,"IT",-1.63444255526653
2010-10-15,"IT",-1.63619919766984
2010-10-18,"IT",-1.60523753630605
2010-10-19,"IT",-1.54856290433791
2010-10-20,"IT",-1.53466861194726
2010-10-21,"IT",-1.54820093990283
2010-10-22,"IT",-1.58794992000065
2010-10-25,"IT",-1.58891404871962
2010-10-26,"IT",-1.573248820131
2010-10-27,"IT",-1.57110212585258
2010-10-28,"IT",-1.64993272120266
2010-10-29,"IT",-1.80984995230896
2010-11-01,"IT",-1.88340830905251
2010-11-02,"IT",-1.89490412499943
2010-11-03,"IT",-1.94719442061628
2010-11-04,"IT",-2.02713431882202
2010-11-05,"IT",-2.09467991894916
2010-11-08,"IT",-2.09790029666406
2010-11-09,"IT",-2.13517037162534
2010-11-10,"IT",-2.12556749987357
2010-11-11,"IT",-2.07476675760631
2010-11-12,"IT",-2.07258510631265
2010-11-15,"IT",-2.06203751824699
2010-11-16,"IT",-2.11903234778192
2010-11-17,"IT",-2.15887838892146
2010-11-18,"IT",-2.15549197340144
2010-11-19,"IT",-2.13565763914364
2010-11-22,"IT",-2.13453637759314
2010-11-23,"IT",-2.10785330645118
2010-11-24,"IT",-2.02565635913149
2010-11-25,"IT",-2.0612866626069
2010-11-26,"IT",-2.13026784569037
2010-11-29,"IT",-2.14612502855557
2010-11-30,"IT",-2.13810151094369
2010-12-01,"IT",-2.18476990856094
2010-12-02,"IT",-2.27080632859789
2010-12-03,"IT",-2.35803489499613
2010-12-06,"IT",-2.42551772813419
2010-12-07,"IT",-2.4976135596811
2010-12-08,"IT",-2.61100842430482
2010-12-09,"IT",-2.57670388578162
2010-12-10,"IT",-2.58790188810377
2010-12-13,"IT",-2.46179963290907
2010-12-14,"IT",-2.35778448840071
2010-12-15,"IT",-2.31957166252588
2010-12-16,"IT",-2.2592035057895
2010-12-17,"IT",-2.25361480128293
2010-12-20,"IT",-2.23799913414805
2010-12-21,"IT",-2.2343812374901
2010-12-22,"IT",-2.1770262008522
2010-12-23,"IT",-2.19937357798771
2010-12-24,"IT",-2.24017665609167
2010-12-27,"IT",-2.28641595819324
2010-12-28,"IT",-2.3438909196672
2010-12-29,"IT",-2.34264962644866
2010-12-30,"IT",-2.33587321384622
2010-12-31,"IT",-2.32230206406874
2011-01-03,"IT",-2.38728597174849
2011-01-04,"IT",-2.47193423102252
2011-01-05,"IT",-2.57425765597229
2011-01-06,"IT",-2.67569185658713
2011-01-07,"IT",-2.70596418750848
2011-01-10,"IT",-2.67646329263985
2011-01-11,"IT",-2.67575240789696
2011-01-12,"IT",-2.75764678558249
2011-01-13,"IT",-2.72446377546283
2011-01-14,"IT",-2.66370400947784
2011-01-17,"IT",-2.60274590457666
2011-01-18,"IT",-2.53559836002831
2011-01-19,"IT",-2.45229426673757
2011-01-20,"IT",-2.37072122096099
2011-01-21,"IT",-2.38189011759567
2011-01-24,"IT",-2.28744867774777
2011-01-25,"IT",-2.23744105314982
2011-01-26,"IT",-2.24633769313136
2011-01-27,"IT",-2.21008792959856
2011-01-28,"IT",-2.15208618445895
2011-01-31,"IT",-2.09702675370582
2011-02-01,"IT",-2.06035057615767
2011-02-02,"IT",-2.0768354099169
2011-02-03,"IT",-2.11881146527123
2011-02-04,"IT",-2.11472812894646
2011-02-07,"IT",-2.12202450543801
2011-02-08,"IT",-2.16160486221091
2011-02-09,"IT",-2.11744398347235
2011-02-10,"IT",-2.08868771385789
2011-02-11,"IT",-2.08221962817731
2011-02-14,"IT",-2.05097656379791
